GeneID	GSM4749051	GSM4749056	GSM4749073
107985054	1	0	0
3491	8	11	5
107985057	0	0	0
112268231	0	0	0
54680	3	1	1
105378823	0	0	0
255631	0	0	0
105378824	0	0	0
105378825	0	0	0
57489	8	6	8
102465842	0	0	0
9635	13	0	0
1179	0	0	0
105378827	0	0	0
105378826	0	0	0
22802	0	0	0
105378828	0	0	0
9629	0	0	0
51100	16	13	11
105378831	0	0	0
9403	10	7	10
9653	6	7	7
339524	0	0	0
101927844	0	0	0
8543	4	2	5
100505768	0	0	0
105378833	0	0	0
105378834	0	0	0
107985408	0	0	0
105378835	0	0	0
107985518	0	0	0
107985519	0	0	0
101927871	0	0	0
105378836	0	0	0
105378839	0	0	0
101927891	0	0	0
105378838	0	0	0
5586	10	8	19
2959	0	1	4
56267	1	3	6
494115	2	2	3
2635	0	2	1
105378841	0	0	0
2633	16	2	6
2634	10	4	8
112268267	3	2	5
105378842	0	0	0
388646	0	0	0
115361	14	1	15
107985076	0	0	0
105378843	0	0	0
115362	9	1	10
729930	0	0	0
163351	1	0	0
400759	0	0	0
105378844	0	0	0
23507	3	0	4
84230	6	2	7
400761	0	0	1
107985743	0	0	0
101927952	0	0	0
107985744	1	0	1
101927975	0	0	0
55144	4	2	4
105378847	0	0	0
492303	0	0	0
284695	7	3	4
105378848	0	0	0
105378849	0	0	0
107985088	0	0	0
105378850	0	0	0
105378851	0	0	0
105378852	0	0	0
109616984	0	0	0
343472	0	0	0
105378853	0	0	0
105378855	0	0	0
105378854	0	0	0
84146	6	4	11
164045	0	0	0
107985412	0	0	0
107985417	0	0	0
105378856	0	0	0
8317	2	1	0
102723436	0	0	0
7049	0	6	23
676	0	0	0
253152	0	0	0
646817	1	1	0
284697	0	0	0
23285	0	0	2
388649	0	0	0
11146	3	2	5
79871	3	2	6
2672	0	0	0
7813	4	3	2
6125	14	16	21
388650	1	0	2
6083	757	551	803
26782	120	98	166
22823	5	4	9
50999	9	6	9
343099	0	0	2
107985521	0	0	0
100131564	4	0	3
1810	4	2	10
54874	10	10	12
107985761	2	0	1
8412	2	2	1
100129046	0	0	0
102723480	0	0	0
723788	0	0	0
100126348	0	0	0
100189133	39	9	13
30836	9	0	11
2730	2	6	3
24	0	0	0
105378858	0	0	0
9411	10	4	8
107985092	0	0	0
105378859	0	0	0
5825	4	3	12
2152	1	2	0
113219466	0	0	0
105378861	0	0	0
101928079	1	0	0
105378860	0	0	0
100616321	0	0	0
126969	1	0	0
1266	11	11	15
105378862	0	0	1
729970	0	0	0
199857	2	0	2
105378863	0	0	0
101928098	0	0	0
148534	0	1	4
100527978	1	2	1
101928118	0	0	0
25950	3	3	1
100996630	0	0	0
105378864	0	0	0
105379825	0	0	0
101928169	0	0	0
107985420	0	0	0
440594	0	0	0
100996635	0	0	0
101928219	0	0	0
102723661	0	0	0
101928241	0	0	0
105378866	0	0	0
58155	0	2	8
1806	16	6	9
100873932	0	0	0
105378867	1	1	1
100873933	0	0	0
109729128	0	0	0
400765	0	0	0
100616452	0	0	0
406928	0	0	0
729987	0	0	0
51375	2	4	1
163404	0	0	0
100129620	0	0	0
9890	1	0	0
107985093	0	0	0
101928270	0	0	0
54873	1	2	0
391059	2	2	1
178	5	1	10
23443	7	4	9
64645	5	2	3
163786	5	1	1
54482	7	0	13
127495	1	0	1
1629	4	1	2
100506007	0	0	0
8634	5	4	4
693138	0	0	0
8556	3	0	4
105379827	0	0	0
54112	0	0	0
100128787	0	0	0
7412	11	5	15
2135	0	3	0
148867	8	3	8
51611	6	2	6
102606465	0	0	0
107985094	0	0	0
101928334	0	0	0
101928370	0	0	0
1901	1	1	2
102723784	0	0	0
104355286	0	0	0
105378872	0	0	0
118427	0	0	0
94236	0	0	0
107985095	0	0	0
105378874	0	0	0
112268286	0	0	0
107985096	0	0	0
1301	27	17	1
101928436	0	0	0
55599	2	0	6
280	2	0	1
648740	1	0	3
279	0	0	0
276	0	0	0
277	0	0	0
105378878	0	0	0
278	0	0	0
100129138	0	0	0
105378879	0	0	0
105378880	0	0	0
105378881	0	0	0
101928476	0	0	0
105378882	0	0	0
105378883	0	0	0
105378884	0	0	0
107985116	0	0	0
105378886	0	0	0
105378885	0	0	0
105378887	0	0	0
105378889	0	0	0
105378888	0	0	0
55170	1	0	0
22854	1	0	2
10451	15	6	23
102465839	0	0	0
100873946	0	0	0
107985124	0	0	0
29957	8	6	12
148545	0	0	0
653149	1	0	1
284611	1	3	7
113802	1	0	0
105378890	0	0	0
55119	6	2	8
163479	0	0	0
6814	3	9	6
105378891	0	0	0
254268	0	0	0
642864	0	0	0
107985159	0	0	0
29899	6	1	0
23155	5	1	3
22911	1	3	0
6884	2	0	6
105378892	0	0	0
56900	4	4	2
677766	131	75	299
127003	0	0	0
57535	34	1	6
6301	4	2	8
1952	4	3	6
84722	0	1	0
343263	0	0	1
6272	13	5	7
5686	4	5	3
284612	0	0	0
127002	0	0	0
284613	7	1	1
57463	0	0	1
105378893	0	0	0
83873	0	0	0
2773	19	8	17
406974	1	0	0
2780	1	0	0
271	1	0	2
2948	1	0	1
2946	0	0	1
2944	0	0	1
2949	0	0	0
2947	5	2	17
79574	0	0	0
107985167	0	0	0
1435	4	1	1
10768	7	8	23
85369	1	4	3
105378895	0	0	0
257	0	0	1
104355139	0	0	0
164153	0	0	0
388662	1	0	0
105378897	0	0	0
100873974	0	0	0
3749	2	1	1
440600	0	0	0
64783	2	0	4
9122	0	5	3
10542	1	0	1
101410535	0	0	0
84432	0	0	0
105378899	0	0	0
105378898	0	0	0
643160	0	0	0
440602	0	0	0
3744	0	0	0
3737	0	0	0
107985174	0	0	0
3738	3	1	11
105378901	0	0	0
963	10	2	15
55791	0	0	6
128338	6	4	7
10390	4	1	14
79961	3	1	4
107985180	0	0	0
1117	0	4	0
149620	0	0	0
27159	0	0	0
105378903	0	0	0
128344	0	0	1
105378904	0	0	0
441897	0	0	0
5016	0	0	0
79084	1	0	0
515	7	11	17
128346	2	0	3
57413	2	0	1
140	1	0	1
5906	3	6	3
100129269	0	0	0
107985184	0	0	0
55924	0	0	0
100506343	0	0	0
101928718	0	0	0
11218	3	1	3
3752	1	0	2
100874295	0	0	0
100873995	0	0	0
643355	0	0	0
105378906	0	0	0
105378909	2	1	1
55917	8	4	3
100422976	0	0	0
7482	0	0	0
54879	1	2	2
829	15	20	15
4343	3	2	4
389	3	1	5
333926	0	0	1
105378910	0	0	0
284467	0	0	0
100996702	0	0	0
105378912	0	0	0
105378911	0	0	0
113218506	0	0	0
6566	2	5	0
246182	0	0	0
100506392	0	0	1
107985189	0	0	0
100996251	0	0	0
9860	4	1	4
643441	0	0	0
260425	4	1	1
10745	6	1	0
54665	4	2	4
100287722	0	0	0
26191	1	0	3
440603	0	0	0
10717	1	1	0
64858	2	2	0
101928846	0	0	0
204851	11	4	14
56944	2	1	9
148281	0	0	0
107985443	0	0	0
51592	19	5	14
105378913	0	0	0
10286	1	3	8
105378914	0	0	0
163259	0	1	0
270	0	0	0
4893	7	4	11
7812	71	39	51
80143	5	2	5
6847	0	0	0
105378915	0	0	0
7252	0	0	0
10100	0	2	0
105378916	0	0	0
112840934	0	0	0
4803	0	0	0
112268234	0	0	0
112268287	0	0	0
81839	0	2	4
845	0	0	0
4808	0	0	0
101928995	0	0	0
101928977	0	0	0
55356	0	2	1
126868	0	0	0
105378918	0	0	0
107985190	0	0	0
105378919	0	0	0
105378920	0	0	0
476	55	19	26
84852	7	2	1
101929023	0	0	0
112268235	0	0	0
965	0	1	3
105378925	0	0	0
100616384	0	0	0
3321	10	0	1
105378924	0	0	0
100302117	0	0	0
388667	0	0	0
105378926	0	0	0
914	5	0	4
105378927	0	0	0
5738	7	6	4
9398	1	1	2
101929099	0	0	0
8458	3	2	2
100126331	0	0	0
80263	0	1	0
79679	3	2	0
104355292	0	0	0
10905	20	10	8
100996263	0	0	0
54855	37	7	22
105378929	0	0	0
54834	7	6	5
10885	3	4	3
200162	2	0	0
105378930	0	0	0
107985447	0	0	0
6913	1	0	0
105378933	0	0	0
107985191	0	0	0
10352	1	1	2
104472716	0	0	0
101929147	0	0	0
107985192	0	0	0
105378934	0	0	0
51179	0	0	0
100874270	0	0	0
3284	0	0	0
105378935	0	0	0
3283	0	0	0
128102	0	0	0
644242	0	0	0
90874	1	0	0
105378937	0	0	0
26227	2	1	3
105378936	0	0	0
3158	1	0	3
83998	0	0	0
105378938	0	0	0
343505	0	0	0
11085	0	0	0
4853	27	11	24
101929178	0	0	0
105378939	0	0	0
105378940	0	0	0
9554	7	7	5
107985522	0	0	1
105378941	0	0	0
105378954	0	0	0
101929788	0	0	0
728841	4	2	2
107985523	0	0	2
767846	0	0	1
100996724	1	1	2
107985524	0	1	0
105378944	0	0	0
105378943	0	0	0
101929796	1	0	1
101060684	2	2	7
107985762	0	1	1
101954277	452	316	484
653505	0	0	0
728855	1	1	2
100996720	0	0	0
101954264	1	0	0
107985763	0	0	0
105369199	0	0	0
101929798	0	0	0
107985748	3	21	0
107985749	69	34	27
107985750	0	0	0
106479023	2	0	3
2210	0	1	1
100996318	1	0	1
337875	2	2	3
653820	0	0	0
653464	4	1	1
107985193	1	1	1
100873165	0	0	0
107985194	0	0	0
647121	1	1	0
107985195	0	0	0
101929814	0	0	0
105371172	0	0	0
105371175	0	0	0
107985200	0	0	0
107985201	0	0	0
101927452	0	0	0
112268275	0	0	0
112268273	0	0	0
100189261	2	4	4
101954269	1399	1028	2043
26863	6932	5561	8454
791227	2	2	0
105369140	0	0	0
100189142	0	1	0
100189326	69	36	30
199882	0	0	0
100189356	1	0	1
338391	0	0	0
100132417	1	0	0
440686	3	2	5
105371209	0	0	0
554282	0	0	0
100996712	0	1	1
105371207	0	0	0
105371206	0	0	0
100996732	0	0	0
101060524	0	0	0
101927333	0	0	0
105371196	0	0	0
730262	0	0	0
105373467	1	3	1
101954267	1	2	1
100189323	1	1	2
284565	1	1	1
105371211	0	0	0
6063	62	57	75
105379574	6870	5607	8446
100189127	9	9	4
728945	0	0	0
101929826	0	0	0
105371214	0	0	0
105371215	0	0	0
101927429	0	0	0
1818	0	0	0
645166	0	0	0
105371216	0	0	0
105371217	0	0	0
107985528	0	0	0
647135	1	1	1
107985595	0	0	0
728833	0	0	0
105371219	1	11	2
107985754	1	11	2
101929805	0	0	0
107985614	2	2	1
107985615	0	0	0
103091866	0	0	0
100996740	0	0	0
645142	0	0	0
101954266	2	2	1
7214	19	19	20
100288142	1	1	1
105371312	0	0	0
105371288	1	0	1
107985755	5	84	12
107985751	0	0	0
101929780	0	1	1
653519	2	0	2
5174	1	0	1
11126	1	0	0
27246	3	3	4
10623	1	0	3
200035	3	1	0
10401	6	2	2
102466191	0	0	0
148741	0	0	0
107985593	0	0	0
8515	0	1	0
8799	0	0	4
114814	0	0	0
9939	4	0	4
105371260	1	0	2
128077	3	1	2
84265	0	2	0
284615	0	0	0
10628	87	31	50
148738	0	0	0
100189384	735	1672	1596
100189064	41	49	44
100188991	25	13	23
100189198	37	41	82
107985594	0	0	0
101954276	1	0	6
101928979	0	0	0
100132406	2	2	8
388677	4	2	3
105371254	0	0	0
170688	5	1	2
102724364	10	13	14
105371242	0	0	0
107985756	3	5	2
112268274	2	1	0
100996756	3	5	5
105371235	0	0	0
105371233	0	0	0
107985591	0	0	0
100288805	1	1	0
149013	5	1	5
728989	0	0	0
105371231	0	0	0
100189334	23	14	23
101447996	13	9	11
644861	0	0	0
5565	3	1	1
9557	2	2	2
171423	14	8	14
2330	3	3	4
100289211	0	0	0
607	0	0	6
51205	0	0	0
102723321	0	0	0
105371230	0	0	0
2702	0	0	1
2703	0	0	0
105371229	0	0	0
51463	2	0	2
100034743	1	0	1
105371228	1	0	1
100189140	4	84	12
26864	1088	345	1761
100189193	0	0	0
728920	0	0	0
200030	0	0	2
105371227	0	0	0
100505824	0	0	0
101927468	0	0	0
100189056	2	5	3
105371226	13	7	11
284561	0	0	0
100189307	13	7	11
105371225	5	3	3
100189174	5	3	3
100188998	1	0	1
100847044	0	0	0
101954273	3323	3181	3327
102466225	0	0	0
100132057	1	0	1
101954272	0	0	0
107985525	0	0	0
388685	1	0	0
105371224	3	1	4
644591	0	0	0
100189005	12	9	7
25832	5	2	7
100996763	9	5	9
105371223	0	0	0
105371222	0	0	0
440672	5	1	2
100996517	2	1	2
9659	6	2	6
112268272	0	1	0
400818	1	1	2
101929790	0	0	0
102723348	0	1	0
653513	0	0	0
100996716	4	3	5
105371403	0	0	0
100996717	11	6	12
101060226	5	1	7
107985752	0	1	0
653598	0	0	0
57234	1	1	2
100189257	0	0	0
112268236	0	0	0
644634	0	0	0
107985753	0	0	0
100189228	66	34	29
102723955	0	0	0
105371406	2	9	1
100189059	2	9	1
2209	3	1	1
440689	4	3	4
112268237	0	0	0
653604	9	2	14
8370	5	2	7
126961	2	2	3
8337	6	3	7
337873	0	0	0
723790	14	5	21
333932	2	3	4
112268238	2	1	5
554313	4	2	4
8349	16	6	26
8338	6	5	14
317772	4	1	5
51027	0	0	0
9900	0	0	0
10262	3	2	4
10903	2	0	0
56957	4	2	8
105371427	0	0	0
11311	3	3	5
51177	2	0	1
105371433	0	0	0
81611	2	5	5
23632	0	1	3
109616989	0	0	0
51107	4	5	9
79630	1	0	0
148523	0	0	0
105371434	0	0	0
54460	0	1	4
9129	6	2	15
23248	2	4	7
80222	2	1	2
102465529	0	0	0
1893	2	0	1
100874054	0	0	0
100289061	0	1	0
54507	1	1	0
100422997	0	0	1
574406	0	0	0
4170	49	31	38
107985203	0	0	1
2029	6	2	7
112268239	0	0	0
55204	3	1	3
84072	0	0	0
1520	24	10	9
1513	12	11	2
405	4	3	8
100996521	0	0	0
107985204	0	0	0
9869	6	0	4
29956	7	4	10
105371438	0	0	0
8416	1	0	2
55793	3	1	0
58497	2	3	6
149428	0	0	1
54964	1	1	3
56882	5	6	10
10962	1	2	0
126626	5	1	0
10500	0	0	0
388695	0	1	1
100534012	0	0	1
79626	0	0	0
79005	0	0	1
29765	0	0	0
6944	2	1	4
8394	8	2	4
5710	5	3	7
100507670	0	0	0
57592	3	0	2
5298	3	3	2
5993	2	1	2
101927886	0	0	0
8991	3	0	2
5692	4	2	8
23126	7	5	29
57530	0	1	3
7286	4	1	2
693139	0	0	0
81609	3	3	11
11189	0	1	3
284485	0	0	0
65005	2	0	1
51686	0	0	0
11022	0	0	0
109729141	1	1	0
339398	0	0	1
6097	1	1	0
100191040	0	0	0
100132111	2	0	0
284486	0	0	0
117145	0	1	0
6281	10	9	4
105371441	1	0	0
105371442	0	0	0
441908	0	0	0
6282	6	7	5
101927949	0	0	0
100131107	0	0	0
126637	0	0	0
7062	0	1	0
126638	0	0	0
112268240	0	0	0
388697	0	3	0
2312	2	0	0
339400	0	0	0
388698	0	0	0
49860	0	0	0
254910	0	0	0
54544	0	0	0
353145	0	0	0
84648	0	0	0
353144	0	0	0
353143	0	0	0
353142	0	0	0
388699	0	0	0
353141	0	0	0
353140	0	0	0
26239	0	0	0
353139	0	0	0
199834	0	0	0
100129271	0	0	0
448834	0	0	0
353137	0	0	0
353135	0	0	0
353134	0	0	0
353133	0	0	0
353132	0	0	0
353131	0	0	0
448835	0	0	0
105371444	0	0	0
105371445	0	0	0
4184	0	0	0
3713	0	0	0
101927988	0	0	0
163778	0	0	0
6698	0	0	0
6707	0	0	0
105371446	0	0	0
6699	0	0	0
6703	1	0	0
6700	0	0	0
6701	0	0	0
6704	0	0	0
6705	0	0	0
6702	0	0	0
6706	0	0	0
101928009	0	0	0
149018	0	0	0
574414	0	0	0
4014	0	0	0
114771	0	0	0
57115	0	0	0
6280	12	17	0
6283	0	0	0
6279	12	10	1
338324	5	0	0
6278	10	0	0
6277	6	7	1
6276	0	0	0
6275	2	8	2
101928034	0	0	0
6274	0	0	0
6273	0	0	0
140576	3	4	2
57402	0	3	1
6284	1	2	1
6271	0	0	1
26097	2	1	4
23557	0	0	0
3608	7	2	11
100189015	3	4	3
4881	0	0	0
102466879	0	0	0
65123	3	5	7
11000	0	1	0
343052	0	0	0
57459	6	2	5
101928059	0	1	0
9909	2	2	1
200186	3	0	1
27173	3	2	9
102465441	0	0	0
148327	1	0	0
10899	1	3	2
5872	2	1	1
6232	7	6	11
91181	0	0	0
100847024	0	0	0
7170	11	20	19
100126346	0	0	0
388701	0	0	0
25912	9	2	9
9898	11	4	10
109617023	43	21	70
10456	2	3	2
89872	0	0	0
57198	2	0	1
101928101	0	0	0
3570	3	1	2
126669	2	1	0
126668	0	0	0
55585	5	2	1
100874097	1	0	1
107985206	0	0	0
1141	12	6	5
103	32	10	21
3782	3	1	1
105371449	0	0	0
10654	1	0	1
57326	1	1	1
90780	1	0	0
101928120	1	0	0
6464	3	2	8
1163	1	0	2
100423020	0	0	0
80308	0	0	1
55891	0	0	0
51043	1	1	3
127579	0	0	0
149095	0	0	0
100505666	0	0	0
8751	14	3	12
1945	1	0	2
1944	0	0	2
1942	0	1	3
55974	0	0	2
54344	0	0	0
200185	0	1	3
80128	0	0	0
4582	10	1	2
693235	0	0	0
7059	2	0	2
105371450	1	0	0
4580	0	0	2
2630	0	0	1
2629	3	0	5
10712	1	1	2
10067	2	1	3
1196	0	3	5
57657	0	0	0
5313	0	0	0
2224	4	2	3
284618	1	0	3
23623	1	0	2
55870	10	8	30
693140	0	0	0
645682	0	0	0
645676	0	0	0
101929703	0	0	0
105371452	0	0	0
55154	1	1	1
55249	5	3	14
106633810	3	0	5
7818	1	4	8
100505728	0	0	0
100129405	1	0	0
54856	7	0	10
106633816	4	1	6
23208	5	0	3
6016	0	2	2
22889	6	2	4
677823	315	137	398
677771	155	110	215
107985207	0	0	0
339403	0	0	0
9181	5	3	6
102465442	0	0	0
107985209	0	0	0
107985210	0	0	0
107985208	0	0	0
6746	6	2	7
105371729	0	0	0
56893	3	1	1
28956	2	0	0
57111	3	2	1
92312	1	0	0
4000	12	9	10
64218	2	1	1
9673	2	0	2
100527963	0	0	0
11243	0	1	1
632	0	0	0
79957	0	0	0
23381	11	1	4
84283	1	0	0
112770	1	1	1
391104	0	0	0
7203	10	13	16
128229	0	0	0
57127	0	0	0
10485	0	0	0
407046	0	0	0
4209	5	1	3
128239	2	0	3
164118	0	0	0
128240	1	1	5
54865	0	0	1
60484	0	0	0
101928177	0	0	0
105371453	0	3	0
63827	0	0	0
10763	3	1	0
1382	8	1	15
81875	5	1	4
51093	0	0	2
79590	3	1	2
3068	8	6	11
5546	4	0	5
9047	0	0	2
4914	0	0	0
3645	0	0	0
375033	0	0	1
149499	1	0	0
9826	5	4	3
768220	0	0	0
102724222	0	0	0
440695	0	0	0
2117	3	5	4
360155	0	0	0
107985211	0	0	0
105371456	0	0	0
105371455	0	0	0
101928202	0	0	0
83416	2	3	5
83417	0	0	0
105371457	0	0	0
115352	3	0	0
79368	2	0	0
115350	2	1	6
922	0	0	0
105371458	0	0	0
105371459	0	0	0
55243	8	8	1
100505785	0	0	0
646268	0	0	0
105371460	0	0	0
912	0	0	0
909	0	0	0
910	0	0	0
911	0	0	0
913	2	0	0
128360	0	0	0
391107	0	0	0
107985212	0	0	0
391109	0	0	0
107985213	0	0	0
343406	0	0	0
391112	0	0	0
128366	0	0	0
128367	0	0	0
128368	0	0	0
6708	0	0	0
81448	0	0	0
391114	0	0	0
128372	0	0	0
128371	0	0	0
81442	0	0	0
4332	0	1	0
149628	0	0	2
3428	10	8	18
107181291	0	0	0
105371461	0	0	0
9447	1	0	0
100189166	0	0	0
57863	0	0	0
100131825	0	0	1
2532	0	0	2
2205	1	1	0
441911	0	0	0
26476	0	0	0
391121	0	0	0
105371462	0	0	0
127385	0	0	0
107985215	0	0	0
325	0	0	0
1401	0	0	0
101928264	0	0	0
54935	1	2	1
105371464	0	0	0
343413	0	0	0
107985217	0	0	0
56833	0	1	3
284677	0	1	1
391123	0	0	0
107985216	0	0	0
25790	1	0	0
100422852	0	0	0
8407	21	10	25
57549	1	0	0
89886	0	0	0
100505633	0	0	0
93183	3	1	4
3766	0	0	0
3765	0	0	0
93185	0	1	0
477	0	0	0
480	0	0	0
844	0	0	0
729867	0	1	0
8682	7	9	6
50717	6	2	8
100287049	0	0	0
5824	0	0	5
107985219	0	0	0
1314	26	22	29
474338	0	2	1
23385	4	5	7
4807	0	0	0
105371466	0	0	0
57216	0	3	1
105371467	0	0	0
114836	4	0	6
105371468	0	0	0
8832	4	4	8
6504	1	0	0
107985220	0	0	0
962	0	2	2
57823	33	3	15
105371470	0	0	0
4063	0	0	0
51744	0	0	0
55600	0	0	0
101928372	0	0	0
142683	0	0	0
50848	13	5	13
100131187	2	0	2
7391	0	3	3
257106	1	1	2
81607	6	0	6
105371471	1	0	0
126823	0	0	0
5202	1	1	4
4817	1	1	1
9191	1	0	0
51506	1	1	2
112543491	0	0	0
27005	0	0	2
5498	1	0	2
8703	1	0	1
9507	0	2	3
4720	1	3	9
2207	1	2	2
336	0	0	0
84134	1	0	0
100847090	0	0	0
9970	1	0	0
654790	0	0	0
105371472	0	0	0
107985221	0	0	0
4359	0	0	1
6391	8	5	9
257177	0	0	1
100189373	68	32	29
100189407	26	67	28
100189402	10	7	4
100188997	0	0	0
100189412	16	10	29
100189394	0	0	0
100189366	92	125	125
100189091	479	1239	1139
100189260	16	21	14
100189235	17	13	31
100189009	0	0	0
100189252	90	127	122
100189385	480	1229	1153
100189141	17	21	13
100189290	16	9	27
100189316	0	0	0
100189230	89	124	123
100189259	479	1238	1150
100189188	17	20	12
100189134	19	10	29
100189364	0	0	0
100189160	90	125	121
100189017	476	1240	1131
100189039	17	21	13
100189120	16	10	32
100189139	0	0	0
100189274	0	0	0
105371473	0	0	0
2212	319	250	348
100189380	317	247	346
3310	0	1	1
100189018	0	0	0
100189011	42	47	44
100189126	1	1	4
2214	9	3	3
9103	1	1	1
3311	0	1	1
100189003	0	0	0
2215	4	1	1
2213	2	0	1
641311	0	0	0
84824	0	0	1
127943	0	0	0
11266	0	1	1
102724329	0	0	0
22926	7	2	6
25903	1	7	3
9722	0	0	0
105371475	0	0	1
100616386	0	0	0
693141	0	0	0
284680	0	0	0
400793	0	1	4
117157	0	0	0
105371497	0	0	0
127933	24	6	37
102724358	0	0	0
6675	5	5	16
4921	8	4	6
51478	0	0	2
339512	0	0	0
107985223	0	0	0
5999	7	0	1
8490	8	2	9
101928404	0	0	0
83540	1	1	2
100422212	0	0	0
5087	13	4	10
100505795	0	0	1
107985451	0	0	0
107985452	0	0	0
4009	0	0	2
105371561	0	0	0
102725140	0	0	0
6258	0	0	0
400794	0	0	0
440699	0	0	0
4259	5	1	0
223	3	2	4
440700	0	0	0
105371581	0	0	0
54499	9	3	15
100147773	0	0	0
7371	10	2	7
100500832	0	0	0
149297	0	0	0
105371586	0	0	0
100126349	0	0	0
112268276	0	0	0
105371590	0	0	0
116123	0	0	0
57645	7	2	4
117143	0	0	1
387597	0	0	0
84944	0	1	0
105371600	1	0	0
10223	0	0	0
105371598	0	0	0
92235	0	0	0
105371601	0	0	0
101928484	0	0	0
5451	8	5	9
919	0	0	1
101928512	0	0	1
107985224	0	0	0
8804	9	10	9
92241	5	0	5
100189211	1	2	3
100189019	2	1	1
9019	18	9	10
55811	0	0	0
25874	0	0	4
55827	2	8	9
100313835	0	0	0
23432	2	0	1
261726	3	2	3
375035	30	11	25
84832	4	1	5
9095	0	1	1
693142	0	0	0
100505918	0	0	0
101928565	0	0	0
6846	1	0	0
6375	2	0	0
105371604	0	0	0
1805	0	1	1
79100	0	0	0
105371606	0	0	0
101978719	0	0	0
101928596	0	0	0
481	14	12	6
29922	3	1	1
8548	2	2	5
105371605	0	0	0
57821	0	0	1
10560	3	1	3
2153	1	0	0
6403	1	0	1
107985745	0	0	0
6402	4	3	12
6401	0	0	1
101928628	0	0	0
92342	0	1	1
55732	0	3	4
57147	2	1	3
22920	6	8	4
105371608	0	0	0
149281	0	0	0
100423010	0	0	0
100422839	0	0	0
105371609	0	0	0
284688	0	0	0
101928650	0	0	0
92344	0	0	2
105371610	0	0	0
5396	12	12	2
80133	0	0	0
2328	0	0	2
100302178	0	0	0
100847009	0	0	0
105371611	0	0	0
388714	0	0	0
2327	1	0	4
2326	3	0	0
2329	2	2	0
7151	1	0	1
23215	30	29	42
110806290	0	0	0
4653	0	0	0
8674	4	1	3
105371614	0	0	0
51603	0	0	1
26052	2	3	2
100874284	0	0	0
100628315	5	3	1
406996	1	1	0
100422882	1	1	0
406977	2	1	0
102724528	0	0	0
92346	0	0	1
5279	0	2	2
51430	12	6	10
356	0	0	0
107985225	0	0	0
105371618	0	0	0
8995	0	0	0
7292	2	1	2
100506023	0	1	0
107985227	0	0	0
101928673	0	0	1
9588	2	3	10
284525	0	0	0
730159	0	0	0
339416	0	0	0
105371619	0	0	0
27252	6	2	1
91687	2	1	1
55157	2	0	4
100506046	0	0	0
60674	1	2	6
26769	43646	98728	29991
26802	8159	7003	12311
26774	3559	13551	5703
26770	1442	1175	2172
692198	43211	22513	54594
26806	854207	820622	909770
106635533	0	1	0
692197	460	158	169
692196	2495	2234	3629
692195	19873	14500	21797
619498	160598	284155	204221
84614	3	1	8
462	0	0	0
149041	9	2	13
105371620	0	0	0
102724601	0	0	0
9910	7	2	7
9293	1	1	1
101928696	0	0	0
105371622	1	1	1
27101	6	1	7
63931	1	1	5
63923	0	1	0
9674	6	3	5
7143	0	0	0
105371623	0	0	0
107985228	0	0	0
101928751	0	0	0
64326	39	17	36
113839518	17	13	10
677679	35	15	27
60676	0	0	0
460	0	0	0
574441	0	0	0
57795	0	0	0
105371625	0	0	0
102724661	0	0	1
101928778	0	0	0
111240474	1	1	0
89866	1	1	0
730102	0	1	0
100302401	0	0	0
9462	4	6	5
105371630	0	0	0
105371629	0	0	0
101928866	0	0	0
84066	0	0	0
105371631	0	0	0
400798	0	0	0
105371632	0	0	0
100616328	0	0	0
646976	3	1	3
55103	16	9	20
9068	1	1	0
102724754	0	0	0
9917	5	2	5
64222	5	0	3
27	9	5	10
6646	7	7	8
126859	0	0	0
7827	0	0	0
163589	0	0	1
105371635	0	0	0
148753	0	0	0
113219451	0	0	0
105371634	0	0	0
107985229	0	0	0
163590	9	7	13
26092	10	7	4
101928933	0	0	0
9857	19	13	14
105371636	0	0	0
5768	8	7	1
89884	0	0	1
84320	3	1	2
100527964	0	1	0
105371637	0	0	1
100423032	0	0	0
148756	0	0	0
9213	6	2	2
107985230	1	0	0
105371638	0	0	0
57710	0	0	0
107985231	0	0	0
103344928	0	0	0
10228	4	1	2
3140	3	3	2
51278	3	2	5
101928973	0	0	0
100287948	0	0	0
107985454	0	0	0
777	0	0	0
107985232	2	0	0
105371640	0	0	0
127665	0	0	0
105371642	0	0	0
107985233	0	0	0
400799	0	0	0
2752	34	11	57
127670	0	0	0
388719	0	0	0
353299	0	0	0
6041	2	0	0
6004	1	6	2
284648	0	0	0
85397	0	0	0
105371644	0	0	0
80896	4	0	3
647070	0	0	1
1660	15	3	22
81626	0	0	0
3915	5	24	20
110841583	0	0	0
3918	0	5	1
23057	0	2	1
105371646	0	0	0
284649	0	0	0
9887	10	3	13
4688	1	0	1
107985235	0	0	0
10092	6	10	9
23179	6	3	3
403314	0	0	0
23127	0	0	0
116461	1	2	3
102724830	0	0	0
81563	3	2	3
102724857	2	0	1
107985236	1	0	1
105371648	0	0	0
80267	9	5	24
105371649	0	0	0
116496	1	6	5
107985238	0	0	0
101929069	0	0	0
6045	0	2	2
81627	1	1	2
54823	0	1	4
105371651	0	0	0
10625	8	9	11
100288079	0	0	0
107985455	0	0	0
107985239	0	0	0
101929093	0	0	0
105371653	0	0	0
83872	23	19	1
105371654	0	0	0
10216	1	1	1
7175	17	11	30
54953	2	4	7
102724919	0	0	0
5132	0	0	0
5743	0	1	0
103752588	0	0	0
5321	1	1	0
